title,author,source,year,abstract,has_data,raw_answer
2006—2017年无锡市粉尘作业人员在岗期间职业健康监护情况分析,张金龙,"0
source          期刊
source    中国工业医学杂志
Name: 30, dtype: str",,"2006—2017年无锡市粉尘作业人员在岗期间职业健康检查人数呈逐年增加趋势,共累计发现职业禁忌证515人,疑似职业病296人,总检出率0.31%。2011年后检出率0.13%,检出率最高的地区为锡山区。中、小型企业人员检出率最高,占总检出人数的88.41%,其中小型企业疑似职业病人数检出最多(占68.24%)。私有经济和外商经济企业占总检出人数的92.23%。矽尘的危害最大,检出率达1.05%,检出人数占比21.82%;依次是电焊烟尘和铸造尘,三者检出人数共占49.32%。疑似职业病人数最多的是矽尘、电焊烟尘、煤尘、铸造尘、水泥尘,占51.69%。2011年后检出率前三的由原石棉尘、矽尘、铸造尘变化为矽尘、铝尘、陶瓷尘。",False,否
镇江市近10年大气降尘变化规律及趋势,田苗苗; 吴婷婷; 霍玉玲; 王静,"0
source      期刊
source    绿色科技
Name: 31, dtype: str",,"为研究镇江地区的降尘的变化规律及趋势。以镇江市6个监测点位的近10年的降尘监测数据为基础,采用软件统计分析了镇江市降尘情况。结果表明:10年来,镇江市降尘量呈低-高-低趋势发展。每年降尘量呈现出夏高冬低的情况,但降尘量的季节性差异相对较小;市区降尘主要来源为本地源,其中施工、工业、交通为本地源主要贡献者;未来交通源可能成为降尘量的主要影响因素。",False,否
2018年马鞍山市某铸造企业粉尘职业病危害现状,余向东,"0
source       期刊
source    职业与健康
Name: 32, dtype: str",,"目的了解马鞍山市某铸造企业粉尘职业病危害现状,为铸造企业粉尘作业人员的职业病防治和职业卫生管理工作提供参考依据。方法以2018年马鞍山市某铸造企业为调查对象,对企业作业场所的粉尘浓度进行检测,并对相关职业健康检查情况进行分析。结果马鞍山市某铸造企业所有岗位的粉尘游离二氧化硅含量均超过10%,粉尘性质为矽尘。制砂车间、热处理车间和铸钢车间粉尘浓度均超过国家职业卫生标准。企业职业卫生管理工作不规范,15名接尘人员健康检查结果异常。结论马鞍山市某铸造企业粉尘是最主要的职业病危害因素,铸造生产时粉尘浓度远超出国家职业卫生标准限值,严重威胁到铸造企业安全生产和职工身心健康,应加强现场职业卫生防护、管理和职业健康检查工作,保护劳动者的健康。",False,否
2018年无锡市新吴区职业健康检查结果,赵学彬; 姚国兴; 胡磊,"0
source       期刊
source    职业与健康
Name: 33, dtype: str",,"目的了解无锡市新吴区职业人群的健康状况,明确职业卫生防治重点,为职能部门监管提供依据。方法收集整理2018年无锡市新吴区职业人群健康检查结果,并对其进行分析。结果 2018年无锡市新吴区共55 663名接触职业有害因素的劳动者接受了职业健康检查,无锡市新吴区主要的职业危害因素为噪声、苯及其化合物和粉尘,发现职业禁忌证776例,检出率1.41%,发现疑似职业病1 571例,检出率2.82%,氮氧化物、二氧化硫、铬和锰及无机化合物的疑似职业病检出率较高。结论无锡市新吴区主要职业危害因素为噪声、苯及其化合物和粉尘,应加强相关行业的职业卫生监管。",False,否
浙江省大气环境效率评价及区域差异,丁镭; 卢滢宇; 叶霜霜,"0
source         期刊
source    安全与环境学报
Name: 34, dtype: str",,"合理评估区域大气环境效率是落实污染物减排政策和提升环境管理水平的关键环节,基于Malmquist指数的非径向DEA模型,从静态和动态2个维度测算了2006—2015年浙江省11个城市的大气环境效率及区域差异。结果表明,在2006—2015年间,浙江省大气环境静态效率的平均值为0. 592 4,污染减排治理的潜力依然巨大。浙江省大气环境动态效率实现了年均6. 47%、累计75. 81%的增长,且增速存在显著城市差异,杭州最快,宁波、嘉兴次之;大气环境效率的提升主要由技术进步和规模效率扩大的""双轮驱动""影响。11个城市在4种高低环境效率矩阵中的分布数量相对均匀,没有出现H/H、L/L两极分化的""马太效应""。未来,需充分考虑到不同城市的实际状况,制定差异化的大气污染防治措施,有效提升大气环境效率。",False,否
万吨熟料生产线减排措施探讨,刘庆新,"0
source      期刊
source    中国水泥
Name: 35, dtype: str",,"近年来,面对日益严峻的环保压力,控制污染物排放,已成为我国水泥行业最为迫切的任务之一。NO<sub>x</sub>、SO<sub>2</sub>、粉尘作为水泥行业主要的排放物,受到广泛的关注。文中重点结合目前水泥行业节能减排等关键问题,阐述了相关技术探讨及成果。",False,否
马钢380 m<sup>2</sup>烧结机降低烟气超细颗粒物排放的生产实践,胡小扣; 戚义龙; 樊晶莹; 梁长贺,"0
source              期刊
source    安徽冶金科技职业学院学报
Name: 36, dtype: str",,"对马钢380 m<sup>2</sup>烧结机烟气超细粉尘现状、排放规律、影响因素及控制对策进行了阐述,并通过过程操作参数的控制调整,实现排放质量浓度的有效降低。",False,否
镇江市某新材料公司职业性危害因素调查分析,徐国军; 方明星,"0
source          期刊
source    中国城乡企业卫生
Name: 37, dtype: str",,"目的为了防治职业病发生,调查和分析某材料公司关键职业性危害因素,并提出建议。方法根据现场调查法,结合填表法,综合考虑该公司生产过程中可能产生的职业性危害因素,并通过采样检测法进行调查分析。结果某材料公司关键职业性危害因素是粉尘和噪声,其关键控制点生产线的工艺生产和劳动环境中可能存在粉尘(主要是高分子材料树脂类和金属粉尘等)、一氧化碳、二氧化碳、噪声和工频电场等等。这些关键生产线上接触职业性危害因素的工人作业时间为每天约8 h,部分工作区域职业性危害因素检测超标,比如噪声检测点存在5个点超标。经调查,发现该公司防尘排毒措施、防噪声措施以及职业卫生安全组织管理不到位。结论该公司防护设施尚需完善,建议该公司责任方要加强管理,强化教育培训,加强防护投入,严抓职业健康监护。",False,否
绍兴市大气环境容量与污染控制研究,卢小丽; 鲁玉龙; 刘玉磊; 杜宇; 门永红,"0
source        期刊
source    环境科学导刊
Name: 38, dtype: str",,"利用2014—2016年绍兴市16个监测点位监测数据和代表年份2015年环统数据,分析了绍兴市大气环境现状、大气污染物变化特征和空间分布特征,重点对中心城区主要空气污染物浓度年、季和月变化特征进行分析,结果表明:绍兴市中心城区环境空气中SO<sub>2</sub>、NO<sub>2</sub>、CO、PM<sub>10</sub>和PM<sub>2.5</sub>质量浓度呈现""秋冬较高,春季次之,夏季较低""的季节变化特征,O<sub>3</sub>质量浓度则正好相反。利用CAMX模型,对绍兴市主要大气污染物浓度进行模拟和结果校验,结果表明:绍兴市通过减排SO<sub>2</sub>、NO<sub>X</sub>和VOCS,全市SO<sub>2</sub>、NO<sub>2</sub>、PM<sub>2.5</sub>、PM<sub>10</sub>、O<sub>3</sub>等污染物浓度将得到一定改善,PM<sub>2.5</sub>则需协同削减至少18%的烟粉尘才能满足达标要求。推荐以烟粉尘为主其他污染物为辅的PM<sub>2.5</sub>协同削减方案。建议从环境准入、强化减排、行",False,否
立式金属板WESP在600 MW机组上的应用,李春; 胡叶顺; 杨柯锋; 沈景舟; 寿橹迪,"0
source         期刊
source    电力科技与环保
Name: 39, dtype: str",,"简述了立式金属板湿式电除尘器技术的原理和技术特点,重点介绍了立式金属板湿式电除尘器在皖能马鞍山600 MW机组上的应用,为大中型燃煤发电机组改造工程应用立式金属板湿式电除尘器提供了有益的参考。",False,否
2015-2017年宁波地区水泥厂工人呼吸系统损害情况分析,冯卿; 冯世海; 李斌武; 马彦俏; 汪靖羽,"0
source        期刊
source    实用预防医学
Name: 40, dtype: str",,"目的观察分析水泥厂接触水泥粉尘人群呼吸系统损害情况。方法 2015年1月-2017年1月来浙江省宁波市奉化区中医医院进行健康体检的水泥厂工人240例,根据工作环境不同分为熟料组(长期接触熟料)、生料组(长期接触生料)和对照组(不接触粉尘)各80例。比较三组呼吸系统症状阳性率、肺功能指标及胸片异常情况。结果熟料组和生料组咳嗽、咳痰、胸闷、胸痛和气短的比例均高于对照组(P<0.05),熟料组和生料组间比较差异均无统计学意义(P>0.05)。熟料组和生料组1 s用力呼气容积((forced expiratory volume in one second,FEV1)、呼气峰流速(peak expiratory flow rate,PEFR)和50%肺活量时呼气流速(expiratory flow rate at 50%of the vital capacity,V50)均低于对照组(P<0.05)。熟料组和生料组胸片肺纹理改变、胸膜改变及其他改变的比例均高于对照组(P<0.05),熟料组和生料组间比较差异均无统计学意义(P>0.05)。结论水泥厂作业工人存在呼吸系统损害,熟料组和生料组损害发生",False,否
2017年铜陵市某铁路机车配件制造企业职业病危害现状,胡志平; 丁士旵; 吴成峰; 张乾驰,"0
source       期刊
source    职业与健康
Name: 41, dtype: str",,"目的了解2017年铜陵市某铁路机车配件制造企业职业病危害现状。方法采用职业卫生现场调查和职业卫生检测等方法,对作业人员的职业病危害因素接触水平、职业病防护及职业卫生管理情况进行调查。结果企业主要危害因素有19种。造型、浇铸、浇铸天车、开箱及气刨岗位矽尘时间加权平均浓度（CTWA）达到1.10～5.97 mg/m3,超限倍数达到2.1～7.7;射芯机岗位甲醇CTWA达73.53 mg/m<sup>3</sup>,短时间接触浓度（CSTEL）达107.80 mg/m<sup>3</sup>;刷漆岗位苯CTWA达4.89 mg/m<sup>3</sup>,CSTEL达14.10 mg/m3;风动砂轮和风铲的计权振动加速度分别达22.3 m/s<sup>2</sup>和9.1 m/s2;6个高温岗位湿球黑球温度（WBGT）指数检测值达35.6～44.5℃;11个岗位噪声强度达86.4～95.9 d B（A）;均超过相应职业接触限值。结论企业属于职业病危害较严重的单位,应重点控制和预防矽尘、其他粉尘、甲醛、甲醇、一氧化碳、苯、高温和噪声等职业病危害因素。",False,否
元素地球化学揭示的长江中下游下蜀黄土物源及其环境意义,凌超豪; 张智; 贾玉连; 罗淑元; 蒋梅鑫; 廖富强; 王野乔; 范志伟,"0
source       期刊
source    地层学杂志
Name: 42, dtype: str",,"中晚更新世以来长江中下游地区粉尘堆积广泛发育,这些广义上可称之为""下蜀土""的区域粉尘堆积,典型代表有""九江下蜀土""、""安徽下蜀土""、""南京下蜀土""。其形成的年代及其粉尘堆积属性已基本明了,但是其物质来源却存在较大争议。详细分析了这些粉尘的元素地球化学特征,并与黄土高原黄土和红土进行了对比,结果表明:1)长江中下游的下蜀黄土均非来自北方的黄土高原,且九江、安徽、南京三地物源相互之间也存在显著差异,均为近源堆积,北方粉尘的作用过去被严重高估了;2)冰期背景下,长江中下游地区气候普遍恶化,区内大面积沙化和厚层粉尘堆积是现代亚热带湿润季风区对冰期气候环境响应的结果,是特殊地形条件和气候背景下冬季风近地面气流侵蚀—搬运裸露的河(湖)漫滩而形成的区域风沙—粉尘堆积体系,长江流域这种区域堆积体系及其地环境与地生态效应在以往的研究中没有得到应有的重视和认识。",False,否
